ID,NrDocument,NrDocInitial,TipDoc,DocTypeXRP,DataDocEfectiva,DataScad,Semn,Moneda,AmountDoc,AmountDoc_RON,PlataPrin,CodClient,DenumireClient,ClasaClient
148571,VFDD00114899,NULL,F,INV,2024-02-07,2024-05-07,1,RON,1780.2400,1780.2400,NULL,CLI000009,Iota Boutique SRL,DISTR
148604,VFDD00115036,NULL,F,INV,2024-02-14,2024-05-14,1,RON,7497.0000,7497.0000,NULL,CLI000009,Iota Boutique SRL,DISTR
148646,VFDD00115197,NULL,F,INV,2024-02-19,2024-05-20,1,RON,1523.2000,1523.2000,NULL,CLI000009,Iota Boutique SRL,DISTR
148654,VFDD00115229,NULL,F,INV,2024-02-19,2024-05-20,1,RON,4938.5000,4938.5000,NULL,CLI000009,Iota Boutique SRL,DISTR
148722,VFDD00115507,NULL,F,INV,2024-02-26,2024-05-27,1,RON,12956.7200,12956.7200,NULL,CLI000009,Iota Boutique SRL,DISTR
148740,VFDD00115551,NULL,F,INV,2024-02-28,2024-05-28,1,RON,7237.5800,7237.5800,NULL,CLI000009,Iota Boutique SRL,DISTR
148776,VFDD001157,NULL,F,INV,2022-01-27,2022-04-26,1,RON,1487.5000,1487.5000,NULL,CLI000009,Iota Boutique SRL,DISTR
148797,VFDD00110062,NULL,F,INV,2023-04-10,2023-07-10,1,RON,7209.0200,7209.0200,NULL,CLI000009,Iota Boutique SRL,DISTR
148926,VFDD001106,NULL,F,INV,2022-01-25,2022-04-25,1,RON,2356.2000,2356.2000,NULL,CLI000009,Iota Boutique SRL,DISTR
148946,VFDD0011067,NULL,F,INV,2022-03-07,2022-06-06,1,RON,6051.1500,6051.1500,NULL,CLI000009,Iota Boutique SRL,DISTR
149027,VFDD00111552,NULL,F,INV,2023-08-09,2023-11-07,1,RON,2130.1000,2130.1000,NULL,CLI000009,Iota Boutique SRL,DISTR
149052,VFDD0011166,NULL,F,INV,2022-03-09,2022-06-08,1,RON,10433.9200,10433.9200,NULL,CLI000009,Iota Boutique SRL,DISTR
149172,VFDD00112091,NULL,F,INV,2023-08-25,2023-11-23,1,RON,2370.4800,2370.4800,NULL,CLI000009,Iota Boutique SRL,DISTR
149186,VFDD00112156,NULL,F,INV,2023-08-28,2023-11-27,1,RON,2037.2800,2037.2800,NULL,CLI000009,Iota Boutique SRL,DISTR
149214,VFDD0011581,NULL,F,INV,2022-03-23,2022-06-22,1,RON,6204.6600,6204.6600,NULL,CLI000009,Iota Boutique SRL,DISTR
149228,VFDD00115858,NULL,F,INV,2024-03-06,2024-06-04,1,RON,5388.3200,5388.3200,NULL,CLI000009,Iota Boutique SRL,DISTR
149267,VFDD00115968,NULL,F,INV,2024-03-11,2024-06-10,1,RON,17783.3600,17783.3600,NULL,CLI000009,Iota Boutique SRL,DISTR
149306,VFDD00116079,NULL,F,INV,2024-03-13,2024-06-11,1,RON,6387.9200,6387.9200,NULL,CLI000009,Iota Boutique SRL,DISTR
149368,VFDD00116283,NULL,F,INV,2024-03-18,2024-06-17,1,RON,8615.6000,8615.6000,NULL,CLI000009,Iota Boutique SRL,DISTR
149382,VFDD00116356,NULL,F,INV,2024-03-20,2024-06-18,1,RON,5731.0400,5731.0400,NULL,CLI000009,Iota Boutique SRL,DISTR
149426,VFDD00116563,NULL,F,INV,2024-03-25,2024-06-25,1,RON,1570.8000,1570.8000,NULL,CLI000009,Iota Boutique SRL,DISTR
149443,VFDD00116636,NULL,F,INV,2024-03-27,2024-06-25,1,RON,1392.3000,1392.3000,NULL,CLI000009,Iota Boutique SRL,DISTR
149488,VFDD00116807,NULL,F,INV,2024-04-03,2024-07-02,1,RON,6066.6200,6066.6200,NULL,CLI000009,Iota Boutique SRL,DISTR
149528,VFDD00116998,NULL,F,INV,2024-04-10,2024-07-09,1,RON,4536.2800,4536.2800,NULL,CLI000009,Iota Boutique SRL,DISTR
149568,VFDD00112347,NULL,F,INV,2023-09-04,2023-12-04,1,RON,3689.0000,3689.0000,NULL,CLI000009,Iota Boutique SRL,DISTR
149668,VFDD00112656,NULL,F,INV,2023-09-13,2023-12-12,1,RON,3931.7600,3931.7600,NULL,CLI000009,Iota Boutique SRL,DISTR
149782,VFDD00117030,NULL,F,INV,2024-04-11,2024-07-10,1,RON,3198.7200,3198.7200,NULL,CLI000009,Iota Boutique SRL,DISTR
149845,VFDD00117268,NULL,F,INV,2024-04-16,2024-07-15,1,RON,10269.7000,10269.7000,NULL,CLI000009,Iota Boutique SRL,DISTR
149850,VFDD001173,NULL,F,INV,2022-01-31,2022-05-02,1,RON,3769.9200,3769.9200,NULL,CLI000009,Iota Boutique SRL,DISTR
150107,VFDD00111113,NULL,F,INV,2023-06-06,2023-09-04,1,RON,762.7900,762.7900,NULL,CLI000009,Iota Boutique SRL,DISTR
150249,OTT38278,NULL,F,INV,2021-10-04,2022-01-03,1,RON,12959.1000,12959.1000,NULL,CLI000009,Iota Boutique SRL,DISTR
150290,VFDD0011912,NULL,F,INV,2022-04-04,2022-07-03,1,RON,13104.2800,13104.2800,NULL,CLI000009,Iota Boutique SRL,DISTR
150329,VFDD0012091,NULL,F,INV,2022-04-11,2022-07-10,1,RON,9470.0200,9470.0200,NULL,CLI000009,Iota Boutique SRL,DISTR
150346,VFDD0012190,NULL,F,INV,2022-04-13,2022-07-12,1,RON,559.9100,559.9100,NULL,CLI000009,Iota Boutique SRL,DISTR
150364,VFDD0011886,NULL,F,INV,2022-04-01,2022-06-29,1,RON,203.4900,203.4900,NULL,CLI000009,Iota Boutique SRL,DISTR
150388,VFDD0012330,NULL,F,INV,2022-04-19,2022-07-17,1,RON,10143.5600,10143.5600,NULL,CLI000009,Iota Boutique SRL,DISTR
150398,VFDD0012380,NULL,F,INV,2022-04-19,2022-07-17,1,RON,4974.2000,4974.2000,NULL,CLI000009,Iota Boutique SRL,DISTR
150548,VFDD001308,NULL,F,INV,2022-02-07,2022-05-06,1,RON,6123.7400,6123.7400,NULL,CLI000009,Iota Boutique SRL,DISTR
150620,VFDD0013414,NULL,F,INV,2022-07-13,2022-10-12,1,RON,1356.6000,1356.6000,NULL,CLI000009,Iota Boutique SRL,DISTR
150709,VFDD0013926,NULL,F,INV,2022-08-24,2022-11-22,1,RON,3329.6200,3329.6200,NULL,CLI000009,Iota Boutique SRL,DISTR
150724,VFDD0014735,NULL,F,INV,2022-09-23,2022-12-22,1,RON,702.1000,702.1000,NULL,CLI000009,Iota Boutique SRL,DISTR
150764,VFDD0015040,NULL,F,INV,2022-09-29,2022-12-28,1,RON,2581.1100,2581.1100,NULL,CLI000009,Iota Boutique SRL,DISTR
150772,VFDD0015088,NULL,F,INV,2022-09-29,2022-12-28,1,RON,10148.3200,10148.3200,NULL,CLI000009,Iota Boutique SRL,DISTR
150806,VFDD0015245,NULL,F,INV,2022-10-03,2023-01-03,1,RON,1923.0400,1923.0400,NULL,CLI000009,Iota Boutique SRL,DISTR
150827,VFDD0015324,NULL,F,INV,2022-10-05,2023-01-03,1,RON,3291.5400,3291.5400,NULL,CLI000009,Iota Boutique SRL,DISTR
150884,VFDD0015583,NULL,F,INV,2022-10-12,2023-01-10,1,RON,4069.8000,4069.8000,NULL,CLI000009,Iota Boutique SRL,DISTR
150975,VFDD0016005,NULL,F,INV,2022-10-25,2023-01-23,1,RON,2320.5000,2320.5000,NULL,CLI000009,Iota Boutique SRL,DISTR
150988,VFDD0016060,NULL,F,INV,2022-10-26,2023-01-25,1,RON,3570.0000,3570.0000,NULL,CLI000009,Iota Boutique SRL,DISTR
151015,VFDD0016137,NULL,F,INV,2022-11-01,2023-01-30,1,RON,1892.1000,1892.1000,NULL,CLI000009,Iota Boutique SRL,DISTR
151032,VFDD0016192,NULL,F,INV,2022-11-07,2023-02-06,1,RON,2894.0800,2894.0800,NULL,CLI000009,Iota Boutique SRL,DISTR
151083,VFDD0014090,NULL,F,INV,2022-09-05,2022-12-05,1,RON,9586.6400,9586.6400,NULL,CLI000009,Iota Boutique SRL,DISTR
151126,VFDD0014274,NULL,F,INV,2022-09-12,2022-12-12,1,RON,3120.1800,3120.1800,NULL,CLI000009,Iota Boutique SRL,DISTR
151159,VFDD0014421,NULL,F,INV,2022-09-16,2022-12-15,1,RON,397.4600,397.4600,NULL,CLI000009,Iota Boutique SRL,DISTR
151198,VFDD001461,NULL,F,INV,2022-02-14,2022-05-13,1,RON,23036.0200,23036.0200,NULL,CLI000009,Iota Boutique SRL,DISTR
151215,VFDD001641,NULL,F,INV,2022-02-21,2022-05-22,1,RON,14039.6200,14039.6200,NULL,CLI000009,Iota Boutique SRL,DISTR
151244,VFDD0016487,NULL,F,INV,2023-01-09,2023-04-10,1,RON,1348.8700,1348.8700,NULL,CLI000009,Iota Boutique SRL,DISTR
151263,VFDD0016551,NULL,F,INV,2023-01-12,2023-04-12,1,RON,1701.7000,1701.7000,NULL,CLI000009,Iota Boutique SRL,DISTR
151274,VFDD0016579,NULL,F,INV,2023-01-12,2023-04-12,1,RON,13113.8000,13113.8000,NULL,CLI000009,Iota Boutique SRL,DISTR
151375,VFDD0016943,NULL,F,INV,2023-01-23,2023-04-24,1,RON,4476.7800,4476.7800,NULL,CLI000009,Iota Boutique SRL,DISTR
151390,VFDD0017025,NULL,F,INV,2023-01-23,2023-05-31,1,RON,6283.2000,6283.2000,NULL,CLI000009,Iota Boutique SRL,DISTR
151411,VFDD0017079,NULL,F,INV,2023-01-26,2023-04-26,1,RON,484.3300,484.3300,NULL,CLI000009,Iota Boutique SRL,DISTR
151420,VFDD001710,NULL,F,INV,2022-02-23,2022-05-24,1,RON,3570.0000,3570.0000,NULL,CLI000009,Iota Boutique SRL,DISTR
151469,VFDD0017265,NULL,F,INV,2023-02-07,2023-05-08,1,RON,2018.2400,2018.2400,NULL,CLI000009,Iota Boutique SRL,DISTR
151495,VFDD0017387,NULL,F,INV,2023-02-13,2023-05-15,1,RON,11938.0800,11938.0800,NULL,CLI000009,Iota Boutique SRL,DISTR
151512,VFDD0017445,NULL,F,INV,2023-02-14,2023-05-15,1,RON,2130.1000,2130.1000,NULL,CLI000009,Iota Boutique SRL,DISTR
151542,VFDD0017595,NULL,F,INV,2023-02-20,2023-05-22,1,RON,1701.7000,1701.7000,NULL,CLI000009,Iota Boutique SRL,DISTR
151544,VFDD0017604,NULL,F,INV,2023-02-20,2023-06-16,1,RON,8234.8000,8234.8000,NULL,CLI000009,Iota Boutique SRL,DISTR
151615,VFDD0017891,NULL,F,INV,2023-02-24,2023-05-25,1,RON,6073.7600,6073.7600,NULL,CLI000009,Iota Boutique SRL,DISTR
151646,VFDD0017997,NULL,F,INV,2023-02-27,2023-05-29,1,RON,9170.1400,9170.1400,NULL,CLI000009,Iota Boutique SRL,DISTR
151676,VFDD0018173,NULL,F,INV,2023-03-02,2023-05-31,1,RON,9769.9000,9769.9000,NULL,CLI000009,Iota Boutique SRL,DISTR
151715,VFDD0018326,NULL,F,INV,2023-03-06,2023-06-06,1,RON,14241.9200,14241.9200,NULL,CLI000009,Iota Boutique SRL,DISTR
151800,VFDD0018684,NULL,F,INV,2023-03-14,2023-06-13,1,RON,17433.5000,17433.5000,NULL,CLI000009,Iota Boutique SRL,DISTR
151839,VFDD001880,NULL,F,INV,2022-02-28,2022-05-30,1,RON,9203.4600,9203.4600,NULL,CLI000009,Iota Boutique SRL,DISTR
151904,VFDD0019039,NULL,F,INV,2023-03-21,2023-06-19,1,RON,6935.3200,6935.3200,NULL,CLI000009,Iota Boutique SRL,DISTR
151966,VFDD0019334,NULL,F,INV,2023-03-27,2023-06-26,1,RON,8130.0800,8130.0800,NULL,CLI000009,Iota Boutique SRL,DISTR
151969,VFDD0019366,NULL,F,INV,2023-03-27,2023-06-26,1,RON,3988.8800,3988.8800,NULL,CLI000009,Iota Boutique SRL,DISTR
152007,VFDD001952,NULL,F,INV,2022-03-02,2022-06-01,1,RON,13099.5200,13099.5200,NULL,CLI000009,Iota Boutique SRL,DISTR
152091,VFDD0019829,NULL,F,INV,2023-04-04,2023-07-03,1,RON,5069.4000,5069.4000,NULL,CLI000009,Iota Boutique SRL,DISTR
152243,VFDD0016264,NULL,F,INV,2022-11-16,2023-02-14,1,RON,1456.5600,1456.5600,NULL,CLI000009,Iota Boutique SRL,DISTR
152251,OTTD 143,NULL,F,CRM,2022-09-28,NULL,-1,RON,486.5300,486.5300,NULL,CLI000002,Beta Retail SA,DISTR
152252,OTTD 145,NULL,F,CRM,2022-10-04,NULL,-1,RON,258.2500,258.2500,NULL,CLI000002,Beta Retail SA,DISTR
152261,OTTD 165,NULL,F,CRM,2022-10-19,NULL,-1,RON,8578.0700,8578.0700,NULL,CLI000002,Beta Retail SA,DISTR
152266,OTTD 172,NULL,F,CRM,2022-12-16,NULL,-1,RON,1584.2700,1584.2700,NULL,CLI000002,Beta Retail SA,DISTR
152271,OTTD 180,NULL,F,CRM,2023-02-24,NULL,-1,RON,9363.4400,9363.4400,NULL,CLI000002,Beta Retail SA,DISTR
152272,OTTD 180.,NULL,F,CRM,2023-02-24,NULL,-1,RON,9363.4400,9363.4400,NULL,CLI000002,Beta Retail SA,DISTR
152277,OTTD 200,NULL,F,CRM,2023-08-09,NULL,-1,RON,11457.1800,11457.1800,NULL,CLI000002,Beta Retail SA,DISTR
152287,VFDD0017128,NULL,F,INV,2023-02-01,2023-05-02,1,RON,4284.0000,4284.0000,NULL,CLI000009,Iota Boutique SRL,DISTR
152289,VFDD0014706,NULL,F,INV,2022-09-23,2022-12-22,1,RON,50560.7200,50560.7200,NULL,CLI000009,Iota Boutique SRL,DISTR
152303,VFDD001748-1,VFDD001748,F,CRM,2022-02-24,NULL,-1,RON,2399.0400,2399.0400,NULL,CLI000004,Delta Magazin SA,DISTR
152318,VRDD001103,NULL,F,CRM,2022-10-11,NULL,-1,RON,2319.7800,2319.7800,NULL,CLI000004,Delta Magazin SA,DISTR
152321,VRDD00116,NULL,F,CRM,2022-03-30,NULL,-1,RON,3020.6400,3020.6400,NULL,CLI000002,Beta Retail SA,DISTR
152331,VRDD001208,NULL,F,CRM,2023-04-26,NULL,-1,RON,1799.7600,1799.7600,NULL,CLI000004,Delta Magazin SA,DISTR
152346,VRDD001296,NULL,F,CRM,2023-11-21,NULL,-1,RON,2148.8800,2148.8800,NULL,CLI000002,Beta Retail SA,DISTR
152359,VRDD001334,NULL,F,CRM,2024-03-28,NULL,-1,RON,236.1600,236.1600,NULL,CLI000002,Beta Retail SA,DISTR
152372,VRDD001382,NULL,F,CRM,2024-06-11,NULL,-1,RON,222.7200,222.7200,NULL,CLI000002,Beta Retail SA,DISTR
152378,VRDD00161,NULL,F,CRM,2022-06-21,NULL,-1,RON,3278.4000,3278.4000,NULL,CLI000002,Beta Retail SA,DISTR
152380,VRDD00164,NULL,F,CRM,2022-07-01,NULL,-1,RON,250.9800,250.9800,NULL,CLI000002,Beta Retail SA,DISTR
152391,VRDD00176,NULL,F,CRM,2022-08-30,NULL,-1,RON,1582.7000,1582.7000,NULL,CLI000002,Beta Retail SA,DISTR
152445,VRDD01721,NULL,F,CRM,2022-01-18,NULL,-1,RON,368.5400,368.5400,NULL,CLI000004,Delta Magazin SA,DISTR
152474,VRDD01728,NULL,F,CRM,2022-02-16,NULL,-1,RON,434.1600,434.1600,NULL,CLI000002,Beta Retail SA,DISTR
152476,VRDD017283,NULL,F,CRM,2022-09-27,NULL,-1,RON,211.4000,211.4000,NULL,CLI000004,Delta Magazin SA,DISTR
152477,VRDD017285,NULL,F,CRM,2022-09-30,NULL,-1,RON,97.2200,97.2200,NULL,CLI000004,Delta Magazin SA,DISTR
152490,VRDD017320,NULL,F,CRM,2022-10-25,NULL,-1,RON,221.5800,221.5800,NULL,CLI000004,Delta Magazin SA,DISTR
152491,VRDD017326,NULL,F,CRM,2022-10-31,NULL,-1,RON,1300.1000,1300.1000,NULL,CLI000002,Beta Retail SA,DISTR
152515,VRDD017399,NULL,F,CRM,2022-12-19,NULL,-1,RON,177.4900,177.4900,NULL,CLI000004,Delta Magazin SA,DISTR
152525,VRDD017349,NULL,F,CRM,2022-11-10,NULL,-1,RON,223.8400,223.8400,NULL,CLI000004,Delta Magazin SA,DISTR
152544,VRDD017466,NULL,F,CRM,2023-02-22,NULL,-1,RON,820.3900,820.3900,NULL,CLI000002,Beta Retail SA,DISTR
152592,VRDD017667,NULL,F,CRM,2023-07-10,NULL,-1,RON,241.9300,241.9300,NULL,CLI000004,Delta Magazin SA,DISTR
152596,VRDD01769,NULL,F,CRM,2022-03-22,NULL,-1,RON,1588.3500,1588.3500,NULL,CLI000002,Beta Retail SA,DISTR
152677,XRP0041,NULL,F,CRM,2024-02-13,NULL,-1,RON,9645.2400,9645.2400,NULL,CLI000002,Beta Retail SA,DISTR
152687,OTTD 180,OTTD 180,F,DRM,2023-02-24,2023-02-24,1,RON,9363.4400,9363.4400,NULL,CLI000002,Beta Retail SA,DISTR
155150,VFDD00110018,NULL,F,INV,2023-04-10,2023-04-13,1,RON,12597.6100,12597.6100,NULL,CLI000002,Beta Retail SA,DISTR
155205,VFDD00110214,NULL,F,INV,2023-04-13,2023-04-18,1,RON,13667.6300,13667.6300,NULL,CLI000002,Beta Retail SA,DISTR
155210,VFDD00110228,NULL,F,INV,2023-04-18,2023-04-20,1,RON,3400.5400,3400.5400,NULL,CLI000004,Delta Magazin SA,DISTR
155215,VFDD00110151,NULL,F,INV,2023-04-12,2023-04-18,1,RON,8418.5800,8418.5800,NULL,CLI000002,Beta Retail SA,DISTR
155237,VFDD00110294,NULL,F,INV,2023-04-19,2023-04-24,1,RON,18632.2600,18632.2600,NULL,CLI000002,Beta Retail SA,DISTR
155279,VFDD00110464,NULL,F,INV,2023-04-24,2023-04-27,1,RON,1958.6200,1958.6200,NULL,CLI000002,Beta Retail SA,DISTR
155327,VFDD00110528,NULL,F,INV,2023-04-25,2023-04-27,1,RON,2604.6700,2604.6700,NULL,CLI000004,Delta Magazin SA,DISTR
155332,VFDD00110540,NULL,F,INV,2023-04-26,2023-05-02,1,RON,9519.9300,9519.9300,NULL,CLI000002,Beta Retail SA,DISTR
155363,VFDD00110872,NULL,F,INV,2023-05-11,2023-05-15,1,RON,7406.3600,7406.3600,NULL,CLI000002,Beta Retail SA,DISTR
155375,VFDD00110903,NULL,F,INV,2023-05-15,2023-05-18,1,RON,3696.7300,3696.7300,NULL,CLI000004,Delta Magazin SA,DISTR
155428,VFDD00111075,NULL,F,INV,2023-05-30,2023-06-02,1,RON,1443.7100,1443.7100,NULL,CLI000002,Beta Retail SA,DISTR
155451,VFDD00110599,NULL,F,INV,2023-04-27,2023-05-02,1,RON,1811.0600,1811.0600,NULL,CLI000004,Delta Magazin SA,DISTR
155478,VFDD00110677,NULL,F,INV,2023-05-02,2023-05-05,1,RON,15567.9300,15567.9300,NULL,CLI000002,Beta Retail SA,DISTR
155508,VFDD00111120,NULL,F,INV,2023-06-07,2023-06-12,1,RON,1343.0300,1343.0300,NULL,CLI000002,Beta Retail SA,DISTR
155597,VFDD00111402,NULL,F,INV,2023-07-28,2023-07-31,1,RON,3997.4400,3997.4400,NULL,CLI000004,Delta Magazin SA,DISTR
155598,VFDD00111403,NULL,F,INV,2023-07-28,2023-07-31,1,RON,2297.1800,2297.1800,NULL,CLI000004,Delta Magazin SA,DISTR
155604,VFDD00111418,NULL,F,INV,2023-07-31,2023-08-03,1,RON,3335.1000,3335.1000,NULL,CLI000002,Beta Retail SA,DISTR
155611,VFDD00111689,NULL,F,INV,2023-08-14,2023-08-17,1,RON,1942.9400,1942.9400,NULL,CLI000002,Beta Retail SA,DISTR
155641,VFDD0011176,NULL,F,INV,2022-03-09,2022-03-10,1,RON,2695.1200,2695.1200,NULL,CLI000002,Beta Retail SA,DISTR
155644,VFDD00111764,NULL,F,INV,2023-08-17,2023-08-21,1,RON,1512.6100,1512.6100,NULL,CLI000004,Delta Magazin SA,DISTR
155651,VFDD00111775,NULL,F,INV,2023-08-17,2023-08-21,1,RON,9378.8400,9378.8400,NULL,CLI000002,Beta Retail SA,DISTR
155689,VFDD00111566,NULL,F,INV,2023-08-09,2023-08-14,1,RON,10251.9800,10251.9800,NULL,CLI000002,Beta Retail SA,DISTR
155692,VFDD00111575,NULL,F,INV,2023-08-10,2023-08-14,1,RON,5718.0700,5718.0700,NULL,CLI000004,Delta Magazin SA,DISTR
155698,VFDD001116,NULL,F,INV,2022-01-25,2022-01-27,1,RON,4476.7800,4476.7800,NULL,CLI000004,Delta Magazin SA,DISTR
155723,VFDD00111468,NULL,F,INV,2023-08-03,2023-08-07,1,RON,4630.5300,4630.5300,NULL,CLI000004,Delta Magazin SA,DISTR
155731,VFDD00111519,NULL,F,INV,2023-08-07,2023-08-10,1,RON,3055.4500,3055.4500,NULL,CLI000002,Beta Retail SA,DISTR
155747,VFDD00111925,NULL,F,INV,2023-08-21,2023-08-24,1,RON,1779.5300,1779.5300,NULL,CLI000002,Beta Retail SA,DISTR
155770,VFDD00111966,NULL,F,INV,2023-08-22,2023-08-25,1,RON,1880.2000,1880.2000,NULL,CLI000002,Beta Retail SA,DISTR
155790,VFDD00112021,NULL,F,INV,2023-08-24,2023-08-28,1,RON,25983.4100,25983.4100,NULL,CLI000004,Delta Magazin SA,DISTR
155822,VFDD00112125,NULL,F,INV,2023-08-28,2023-08-31,1,RON,1667.5500,1667.5500,NULL,CLI000002,Beta Retail SA,DISTR
155855,VFDD00112069,NULL,F,INV,2023-08-25,2023-08-28,1,RON,5916.1100,5916.1100,NULL,CLI000002,Beta Retail SA,DISTR
155857,VFDD00112205,NULL,F,INV,2023-08-29,2023-08-31,1,RON,17054.7100,17054.7100,NULL,CLI000004,Delta Magazin SA,DISTR
155898,VFDD00112345,NULL,F,INV,2023-09-04,2023-09-07,1,RON,1443.7100,1443.7100,NULL,CLI000002,Beta Retail SA,DISTR
155905,VFDD00112382,NULL,F,INV,2023-09-06,2023-09-08,1,RON,13572.7700,13572.7700,NULL,CLI000004,Delta Magazin SA,DISTR
155909,VFDD00112389,NULL,F,INV,2023-09-06,2023-09-11,1,RON,5703.3900,5703.3900,NULL,CLI000002,Beta Retail SA,DISTR
155910,VFDD00112391,NULL,F,INV,2023-09-06,2023-09-08,1,RON,19372.2400,19372.2400,NULL,CLI000004,Delta Magazin SA,DISTR
155980,VFDD0011263,NULL,F,INV,2022-03-14,2022-03-16,1,RON,7967.7700,7967.7700,NULL,CLI000002,Beta Retail SA,DISTR
155982,VFDD00112635,NULL,F,INV,2023-09-12,2023-09-14,1,RON,14660.3200,14660.3200,NULL,CLI000004,Delta Magazin SA,DISTR
155987,VFDD00112659,NULL,F,INV,2023-09-13,2023-09-18,1,RON,11635.0300,11635.0300,NULL,CLI000002,Beta Retail SA,DISTR
156023,VFDD00112777,NULL,F,INV,2023-09-15,2023-09-18,1,RON,2369.5300,2369.5300,NULL,CLI000004,Delta Magazin SA,DISTR
156031,VFDD00112801,NULL,F,INV,2023-09-15,2023-09-18,1,RON,7991.0200,7991.0200,NULL,CLI000002,Beta Retail SA,DISTR
156066,VFDD00112897,NULL,F,INV,2023-09-18,2023-09-20,1,RON,5616.3200,5616.3200,NULL,CLI000004,Delta Magazin SA,DISTR
156083,VFDD00112950,NULL,F,INV,2023-09-19,2023-09-22,1,RON,1083.3800,1083.3800,NULL,CLI000002,Beta Retail SA,DISTR
156096,VFDD00112989,NULL,F,INV,2023-09-20,2023-09-25,1,RON,2674.8800,2674.8800,NULL,CLI000002,Beta Retail SA,DISTR
156108,VFDD00113037,NULL,F,INV,2023-09-20,2023-09-22,1,RON,21757.6000,21757.6000,NULL,CLI000004,Delta Magazin SA,DISTR
156109,VFDD00113041,NULL,F,INV,2023-09-20,2023-09-22,1,RON,2943.8200,2943.8200,NULL,CLI000004,Delta Magazin SA,DISTR
156167,VFDD00113218,NULL,F,INV,2023-09-25,2023-09-28,1,RON,25466.2800,25466.2800,NULL,CLI000002,Beta Retail SA,DISTR
156169,VFDD00113221,NULL,F,INV,2023-09-25,2023-09-27,1,RON,9426.1100,9426.1100,NULL,CLI000004,Delta Magazin SA,DISTR
156191,VFDD00113310,NULL,F,INV,2023-09-27,2023-10-02,1,RON,21833.3800,21833.3800,NULL,CLI000002,Beta Retail SA,DISTR
156214,VFDD00113386,NULL,F,INV,2023-09-28,2023-10-02,1,RON,11130.0000,11130.0000,NULL,CLI000002,Beta Retail SA,DISTR
156235,VFDD00113451,NULL,F,INV,2023-10-02,2023-10-05,1,RON,2292.1300,2292.1300,NULL,CLI000002,Beta Retail SA,DISTR
156243,VFDD0011347,NULL,F,INV,2022-03-16,2022-03-18,1,RON,12087.3000,12087.3000,NULL,CLI000002,Beta Retail SA,DISTR
156252,VFDD00113494,NULL,F,INV,2023-10-03,2023-10-05,1,RON,7018.1400,7018.1400,NULL,CLI000004,Delta Magazin SA,DISTR
156264,VFDD00113524,NULL,F,INV,2023-10-04,2023-10-09,1,RON,14101.7300,14101.7300,NULL,CLI000002,Beta Retail SA,DISTR
156285,VFDD00113589,NULL,F,INV,2023-10-04,2023-10-09,1,RON,6289.8400,6289.8400,NULL,CLI000002,Beta Retail SA,DISTR
156301,VFDD00113622,NULL,F,INV,2023-10-05,2023-10-09,1,RON,7814.0100,7814.0100,NULL,CLI000004,Delta Magazin SA,DISTR
156319,VFDD00113724,NULL,F,INV,2023-10-09,2023-10-12,1,RON,35075.7500,35075.7500,NULL,CLI000002,Beta Retail SA,DISTR
156333,VFDD00113761,NULL,F,INV,2023-10-09,2023-10-12,1,RON,250.9700,250.9700,NULL,CLI000002,Beta Retail SA,DISTR
156384,VFDD00113885,NULL,F,INV,2023-10-11,2023-10-13,1,RON,5105.3400,5105.3400,NULL,CLI000004,Delta Magazin SA,DISTR
156425,VFDD00114016,NULL,F,INV,2023-10-12,2023-10-16,1,RON,1958.6200,1958.6200,NULL,CLI000002,Beta Retail SA,DISTR
156464,VFDD00114125,NULL,F,INV,2023-10-16,2023-10-19,1,RON,16790.2200,16790.2200,NULL,CLI000002,Beta Retail SA,DISTR
156470,VFDD00114147,NULL,F,INV,2023-10-16,2023-10-19,1,RON,15867.9000,15867.9000,NULL,CLI000002,Beta Retail SA,DISTR
156483,VFDD00114172,NULL,F,INV,2023-10-17,2023-10-19,1,RON,1315.8600,1315.8600,NULL,CLI000002,Beta Retail SA,DISTR
156514,VFDD00114270,NULL,F,INV,2023-10-23,2023-10-26,1,RON,10139.9800,10139.9800,NULL,CLI000002,Beta Retail SA,DISTR
156533,VFDD00114347,NULL,F,INV,2023-10-30,2023-11-02,1,RON,433.9800,433.9800,NULL,CLI000002,Beta Retail SA,DISTR
156556,VFDD00114433,NULL,F,INV,2023-11-15,2023-11-20,1,RON,1629.5400,1629.5400,NULL,CLI000002,Beta Retail SA,DISTR
156570,VFDD00114520,NULL,F,INV,2023-11-29,2023-12-04,1,RON,1274.9700,1274.9700,NULL,CLI000002,Beta Retail SA,DISTR
156582,VFDD00114546,NULL,F,INV,2023-12-12,2023-12-15,1,RON,871.0800,871.0800,NULL,CLI000002,Beta Retail SA,DISTR
156617,VFDD00114639,NULL,F,INV,2024-01-18,2024-01-22,1,RON,1797.5000,1797.5000,NULL,CLI000004,Delta Magazin SA,DISTR
156644,VFDD00113839,NULL,F,INV,2023-10-11,2023-10-16,1,RON,6357.0700,6357.0700,NULL,CLI000002,Beta Retail SA,DISTR
156645,VFDD0011384,NULL,F,INV,2022-03-17,2022-03-18,1,RON,3172.1900,3172.1900,NULL,CLI000004,Delta Magazin SA,DISTR
156647,VFDD00113841,NULL,F,INV,2023-10-11,2023-10-16,1,RON,4834.9200,4834.9200,NULL,CLI000002,Beta Retail SA,DISTR
156648,VFDD00113842,NULL,F,INV,2023-10-11,2023-10-16,1,RON,2932.2800,2932.2800,NULL,CLI000002,Beta Retail SA,DISTR
