ID,ITEM_CODE,ITEM_NAME,ITEM_DESCRIPTION,BRAND_ID,SEASON_ID,ITEM_TYPE_ID,CATEGORY_ID,VAT,LAST_COST_PRICE,MAIN_BARCODE,SUPPLIER_CODE,WEIGHT,UM,ACTIVE
849741,HMEI51195DK1F1381299,HM1F1379-0812-C566A 51-I  PANTOF VARA  DAMA,1F1379-0812-C566A,646,53,1,158,21,116.2571000000,700000772222,1F1379-0812-C566A,NULL,PER,1
849751,HMEL01111DK1F2320199,HM1F2352-0201-W381A 01-L  PANTOF  DAMA,HM003,646,53,1,12,21,123.2406000000,700000772232,1F2352-0201-W381A,NULL,PER,1
849755,HMEN50111DK1F2440199,HM1F2453-0401-C1148A 50-N  PANTOF  DAMA,HM007,646,53,1,12,21,119.8314400000,700000772236,1F2453-0401-C1148A,NULL,PER,1
849756,HMEN01111DK1F2440199,HM1F2453-0401-M896A 01-N  PANTOF  DAMA,HM008,646,53,1,12,21,122.3916300000,700000772237,1F2453-0401-M896A,NULL,PER,1
849774,HMEL30111DK3C1333399,HM3C136-0333-W940A 30-L  PANTOF  DAMA,3C136-0333-W940A,646,53,1,12,21,115.8376600000,700000772255,3C136-0333-W940A,NULL,PER,1
849775,HMEN11185DK3F1622099,HM3F1697-2201-C1493A 11-N  SABOT CU BARETA  DAMA,HM016,646,53,1,143,21,118.7334300000,700000772256,3F1697-2201-C1493A,NULL,PER,1
849776,HMEN01185DK3F1622099,HM3F1697-2201-M896A 01-N  SABOT CU BARETA  DAMA,HM017,646,53,1,143,21,118.6390700000,700000772257,3F1697-2201-M896A,NULL,PER,1
849781,HMEN01111DK4F1540199,HM4F15-0401-S715A 01-N  PANTOF  DAMA,4F15-0401-S715A,646,53,1,12,21,123.2956100000,700000772262,4F15-0401-S715A,NULL,PER,1
849782,HMEN03111DK4F1540199,HM4F15-0401-YP58A 03-N  PANTOF  DAMA,4F15-0401-YP58A,646,53,1,12,21,123.1543200000,700000772263,4F15-0401-YP58A,NULL,PER,1
849784,HMENB1195DK4F1631299,HM4F1623-0312-C1148A B1-N  PANTOF VARA  DAMA,HM019,646,53,1,158,21,120.0307700000,700000772265,4F1623-0312-C1148A,NULL,PER,1
849786,HMEN13111DK4F2113099,HM4F2124-1301-C1327A 13-N  PANTOF  DAMA,4F2124-1301-C1327A,646,53,1,12,21,118.3348800000,700000772267,4F2124-1301-C1327A,NULL,PER,1
849787,HMEN01111DK4F2113099,HM4F2124-1301-M896A 01-N  PANTOF  DAMA,4F2124-1301-M896A,646,53,1,12,21,118.1028000000,700000772268,4F2124-1301-M896A,NULL,PER,1
849789,HMEL01111DKY11805B99,HMY1188-05B-W381D 01-L  PANTOF  DAMA,HM022,646,53,1,12,21,139.1110300000,700000772270,Y1188-05B-W381D,NULL,PER,1
850068,J7EI01114DKH26799999,J7H2679-3822 01-I  SANDA  DAMA,J7002,928,53,1,15,21,117.2904400000,700000772549,H2679-3822,NULL,PER,1
850074,J7EN37185DKH26219999,J7H2621-3810 37-N  SABOT CU BARETA  DAMA,J7009,928,53,1,143,21,116.2083200000,700000772555,H2621-3810,NULL,PER,1
850079,J7EN01115DKH26099999,J7H2609-3225 01-N  PAPUC  DAMA,J7007,928,53,1,16,21,117.2904400000,700000772560,H2609-3225,NULL,PER,1
850104,JZEL13115DKA391B3999,JZA391-B3-B380 13-L  PAPUC  DAMA,JZ012,759,53,1,16,21,96.6524200000,700000772585,A391-B3-B380,NULL,PER,1
850106,JZEN52115DKA391B3999,JZA391-B3-W78 52-N  PAPUC  DAMA,JZ020,759,53,1,16,21,96.6524200000,700000772587,A391-B3-W78,NULL,PER,1
850109,JZEN03114DK1071C1999,JZ1071-C1-W78 03-N  SANDA  DAMA,JZ015,759,53,1,15,21,101.4057800000,700000772590,1071-C1-W78,NULL,PER,1
850120,WQEN08185DKY31795299,WQY31795247-5809AL 08-N  SABOT CU BARETA  DAMA,WQ031,772,53,1,143,21,108.5412500000,700000772601,Y31795247-5809AL,NULL,PER,1
850126,WQEN01185DKY27265299,WQY27265280-4547AL 01-N  SABOT CU BARETA  DAMA,WQ016,772,53,1,143,21,109.3512700000,700000772607,Y27265280-4547AL,NULL,PER,1
850127,WQEN08185DKY27265299,WQY27265280-5809AL 08-N  SABOT CU BARETA  DAMA,WQ030,772,53,1,143,21,109.3512700000,700000772608,Y27265280-5809AL,NULL,PER,1
850133,WQEN01111DKY27268199,WQY27265281-4547AP 01-N  PANTOF  DAMA,WQ013,772,53,1,12,21,119.8814100000,700000772614,Y27265281-4547AP,NULL,PER,1
850137,WQEN03111DKY28626899,WQY28626813-6013AP 03-N  PANTOF  DAMA,WQ020,772,53,1,12,21,118.2613700000,700000772618,Y28626813-6013AP,NULL,PER,1
850138,WQEN52111DKY28626899,WQY28626813-5882AP 52-N  PANTOF  DAMA,WQ042,772,53,1,12,21,118.2613700000,700000772619,Y28626813-5882AP,NULL,PER,1
850139,WQEL01116DKY35106899,WQY35106812-1853AL 01-L  SABOT  DAMA,WQ007,772,53,1,17,21,107.7312200000,700000772620,Y35106812-1853AL,NULL,PER,1
850140,WQEL52116DKY35106899,WQY35106812-6003AL 52-L  SABOT  DAMA,WQ012,772,53,1,17,21,105.3012300000,700000772621,Y35106812-6003AL,NULL,PER,1
850141,WQEL08116DKY35106899,WQY35106812-6004AL 08-L  SABOT  DAMA,WQ010,772,53,1,17,21,105.3012300000,700000772622,Y35106812-6004AL,NULL,PER,1
850150,WQENC5185DKY35115299,WQY35115285-5895AL C5-N  SABOT CU BARETA  DAMA,WQ047,772,53,1,143,21,115.8313700000,700000772631,Y35115285-5895AL,NULL,PER,1
850151,WQEN52185DKY35115299,WQY35115285-6035AL 52-N  SABOT CU BARETA  DAMA,WQ043,772,53,1,143,21,116.6413900000,700000772632,Y35115285-6035AL,NULL,PER,1
850152,WQEN41185DKY35115299,WQY35115285-6015AL 41-N  SABOT CU BARETA  DAMA,WQ037,772,53,1,143,21,116.6413900000,700000772633,Y35115285-6015AL,NULL,PER,1
850158,WQEN08111DKY27265299,WQY27265287-5809AP 08-N  PANTOF  DAMA,WQ027,772,53,1,12,21,119.8814100000,700000772639,Y27265287-5809AP,NULL,PER,1
850160,WQEN52111DKY27268799,WQY27265287-5882AP 52-N  PANTOF  DAMA,WQ040,772,53,1,12,21,119.8814100000,700000772641,Y27265287-5882AP,NULL,PER,1
850170,WQEN52111DKY27268999,WQY27265289-5882AP 52-N  PANTOF  DAMA,WQ041,772,53,1,12,21,127.1714600000,700000772651,Y27265289-5882AP,NULL,PER,1
850172,WQE1B1185DKY33425199,WQY33425124-5864AL B1-1  SABOT CU BARETA  DAMA,WQ003,772,53,1,143,21,109.3512700000,700000772653,Y33425124-5864AL,NULL,PER,1
850177,WQEN13185DKY3300G399,WQY3300G315-5909AL 13-N  SABOT CU BARETA  DAMA,WQ036,772,53,1,143,21,118.2613700000,700000772658,Y3300G315-5909AL,NULL,PER,1
850178,WQEN08185DKY3300G399,WQY3300G315-5993AL 08-N  SABOT CU BARETA  DAMA,WQ032,772,53,1,143,21,118.2613700000,700000772659,Y3300G315-5993AL,NULL,PER,1
850181,F6EN08114DKLD47RT199,F6LD47-RT1052-YP813TH 08-N  SANDA  DAMA,F6006,885,53,1,15,21,119.8060400000,700000772662,LD47-RT1052-YP813TH,NULL,PER,1
850182,F6ENM2114DKLD47RT199,F6LD47-RT1052-YP816TH M2-N  SANDA  DAMA,F6014,885,53,1,15,21,119.8060400000,700000772663,LD47-RT1052-YP816TH,NULL,PER,1
850183,F6EN06114DKLD47RT199,F6LD47-RT1052-YP822TH 06-N  SANDA  DAMA,F6004,885,53,1,15,21,119.8060400000,700000772664,LD47-RT1052-YP822TH,NULL,PER,1
850188,F6EN52185DKM128L1999,F6M128-L196-YP1073TS 52-N  SABOT CU BARETA  DAMA,F6012,885,53,1,143,21,121.8365000000,700000772669,M128-L196-YP1073TS,NULL,PER,1
850189,F6EN01185DKM128L1999,F6M128-L196-Y314TS 01-N  SABOT CU BARETA  DAMA,F6002,885,53,1,143,21,121.8365000000,700000772670,M128-L196-Y314TS,NULL,PER,1
850192,V6ENC4111BK810799999,V6810-7 C4-N  PANTOF  BARBAT,V6008,1058,53,1,12,21,99.8213000000,700000772673,810-7,NULL,PER,1
850198,V6E202111BKS08025399,V6S08025-301 02-2  PANTOF  BARBAT,V6004,1058,53,1,12,21,103.8080500000,700000772679,S08025-301,NULL,PER,1
850203,E6EN01111BKLT1759299,E6LT17592 01-N  PANTOF  BARBAT,E6013,871,53,1,12,21,107.5097400000,700000772684,LT17592,NULL,PER,1
850204,E6EN01111BKLT1759199,E6LT17591 01-N  PANTOF  BARBAT,E6012,871,53,1,12,21,107.5097400000,700000772685,LT17591,NULL,PER,1
850206,E6EN01111BKLT1750699,E6LT17506 01-N  PANTOF  BARBAT,E6007,871,53,1,12,21,107.5097400000,700000772687,LT17506,NULL,PER,1
850207,E6EN01111BKLT1751899,E6LT17518 01-N  PANTOF  BARBAT,E6011,871,53,1,12,21,107.5097400000,700000772688,LT17518,NULL,PER,1
850208,E6EN01111BKLT1751799,E6LT17517 01-N  PANTOF  BARBAT,E6010,871,53,1,12,21,107.5097400000,700000772689,LT17517,NULL,PER,1
850211,E6ENC4111BKL17192999,E6L17192-5 C4-N  PANTOF  BARBAT,E6019,871,53,1,12,21,115.7797600000,700000772692,L17192-5,NULL,PER,1
850213,E6EN02111BKL17190999,E6L17190-3 02-N  PANTOF  BARBAT,E6018,871,53,1,12,21,115.7797600000,700000772694,L17190-3,NULL,PER,1
850225,E6EN01111BKL99399999,E6L99399 01-N  PANTOF  BARBAT,E6006,871,53,1,12,21,113.2987400000,700000772706,L99399,NULL,PER,1
850230,V2EN01111BK513299999,V25132  01-N  PANTOF  BARBAT,V2001,1054,53,1,12,21,110.9034500000,700000772711,5132,NULL,PER,1
850265,JIEI01114DKK18999999,JI1L427-K189-Y540BT 01-I  SANDA  DAMA,JI011,761,53,1,15,21,110.2529900000,700000772746,1L427-K189-Y540BT,NULL,PER,1
850266,JIEN03114DKK18999999,JI1L427-K189-Y475BT 03-N  SANDA  DAMA,JI075,761,53,1,15,21,116.5618600000,700000772747,1L427-K189-Y475BT,NULL,PER,1
850269,JIEN13114DKK15799999,JI1L428-K157-Y476T 13-N  SANDA  DAMA,JI095,761,53,1,15,21,115.7388200000,700000772750,1L428-K157-Y476T,NULL,PER,1
850271,JIEN52114DKMX8559999,JICL036-MX855-Y497BT 52-N  SANDA  DAMA,CL036-MX855-Y497BT,761,53,1,15,21,114.9445700000,700000772752,CL036-MX855-Y497BT,NULL,PER,1
850272,JIEN14114DKMX8559999,JICL036-MX855-Y496BT 14-N  SANDA  DAMA,CL036-MX855-Y496BT,761,53,1,15,21,114.9445700000,700000772753,CL036-MX855-Y496BT,NULL,PER,1
850274,JIEN03195DKM31199999,JICK039-M311-Y464T 03-N  PANTOF VARA  DAMA,JI083,761,53,1,158,21,109.2358000000,700000772755,CK039-M311-Y464T,NULL,PER,1
850275,JIENC5114DKR11499999,JI1L481-R114-Y580BT C5-N  SANDA  DAMA,JI120,761,53,1,15,21,110.1969700000,700000772756,1L481-R114-Y580BT,NULL,PER,1
850279,JIEN06114DKR10399999,JI1L467-R103-Y544T 06-N  SANDA  DAMA,JI088,761,53,1,15,21,114.8768900000,700000772760,1L467-R103-Y544T,NULL,PER,1
850281,JIEN52114DKR10399999,JI1L467-R103-Y474T 52-N  SANDA  DAMA,JI109,761,53,1,15,21,117.4031200000,700000772762,1L467-R103-Y474T,NULL,PER,1
850285,JIEN13114DKR11699999,JI1L431-R116-Y476BT 13-N  SANDA  DAMA,JI097,761,53,1,15,21,110.8281400000,700000772766,1L431-R116-Y476BT,NULL,PER,1
850292,JIEI01111DKR97999999,JI1Q472-R97-Y540ZT 01-I  PANTOF  DAMA,JI004,761,53,1,12,21,122.8875400000,700000772773,1Q472-R97-Y540ZT,NULL,PER,1
850298,JIEIH1114DKR10499999,JI1L427-R104-Y558T H1-I  SANDA  DAMA,JI046,761,53,1,15,21,107.1252100000,700000772779,1L427-R104-Y558T,NULL,PER,1
850299,JIEIJ1114DKR10499999,JI1L427-R104-Y559T J1-I  SANDA  DAMA,JI047,761,53,1,15,21,107.1252100000,700000772780,1L427-R104-Y559T,NULL,PER,1
850335,JIEI01114DKK12699999,JI1L423-K126-Y540BT 01-I  SANDA  DAMA,JI008,761,53,1,15,21,107.9072000000,700000772816,1L423-K126-Y540BT,NULL,PER,1
850341,JIENC5111DKM31599999,JICQ018-M315-N449ZT C5-N  PANTOF  DAMA,JI119,761,53,1,12,21,120.8566100000,700000772822,CQ018-M315-N449ZT,NULL,PER,1
850354,JIEN52111DKR11199999,JI1Q479-R111-Y575ZT 52-N  PANTOF  DAMA,JI103,761,53,1,12,21,123.4570000000,700000772835,1Q479-R111-Y575ZT,NULL,PER,1
850358,JIEN52114DKK12699999,JI1L423-K126-Y484T 52-N  SANDA  DAMA,JI104,761,53,1,15,21,114.9445700000,700000772839,1L423-K126-Y484T,NULL,PER,1
850362,JIEN08111DKR13999999,JI1Q427-R139-Y573ZT 08-N  PANTOF  DAMA,JI090,761,53,1,12,21,125.0129000000,700000772843,1Q427-R139-Y573ZT,NULL,PER,1
850363,JIEI01111DKR13999999,JI1Q427-R139-Y389ZT 01-I  PANTOF  DAMA,JI002,761,53,1,12,21,120.2223600000,700000772844,1Q427-R139-Y389ZT,NULL,PER,1
850376,WQEL08115DKY34385299,WQY34385214-5863AL 08-L  PAPUC  DAMA,WQ009,772,53,1,16,21,105.1691500000,700000772857,Y34385214-5863AL,NULL,PER,1
850424,JGENC5195DK123787799,JGFH1237-877-3 C5-N  PANTOF VARA  DAMA,JG024,760,53,1,158,21,109.1768400000,700000772905,FH1237-877-3,NULL,PER,1
850425,JGEN01195DK123787799,JGFH1237-877-4 01-N  PANTOF VARA  DAMA,JG012,760,53,1,158,21,107.6071100000,700000772906,FH1237-877-4,NULL,PER,1
850428,JGEN03195DK126791699,JGFH1267-916-2 03-N  PANTOF VARA  DAMA,JG015,760,53,1,158,21,106.0372900000,700000772909,FH1267-916-2,NULL,PER,1
850429,JGENK7195DK126791699,JGFH1267-916-1 K7-N  PANTOF VARA  DAMA,JG027,760,53,1,158,21,106.0372900000,700000772910,FH1267-916-1,NULL,PER,1
850473,L1EN01111BK210349999,L121034-2 01-N  PANTOF  BARBAT,L1001,943,53,1,12,21,101.4057800000,700000772954,21034-2,NULL,PER,1
850502,J2EN13111BK207173999,J220717-3 13-N  PANTOF  BARBAT,J2003,922,53,1,12,21,110.6509200000,700000772983,20717-3,NULL,PER,1
850518,F7ETL2195BK105899999,F71058-9 L2-T  PANTOF VARA  BARBAT,F7005,886,53,1,158,21,67.0365700000,700000772999,1058-9,NULL,PER,1
850532,W1EL01111DKV631D1899,W1V631-D18-1 01-L  PANTOF  DAMA,W1001,1063,53,1,12,21,76.1902500000,700000773013,V631-D18-1,NULL,PER,1
850535,W1ENC5195DKV672D3399,W1V672-D33-6 C5-N  PANTOF VARA  DAMA,W1002,1063,53,1,158,21,77.8287800000,700000773016,V672-D33-6,NULL,PER,1
850540,W1EL01111DKV687LG199,W1V687L-G11-5 01-L  PANTOF  DAMA,W1006,1063,53,1,12,21,81.9250200000,700000773021,V687L-G11-5,NULL,PER,1
850569,W1EN13195DKV743C1699,W1V743-C16-1 13-N  PANTOF VARA  DAMA,W1017,1063,53,1,158,21,72.0940200000,700000773050,V743-C16-1,NULL,PER,1
850570,W1EN14195DKV743C1699,W1V743-C16-3 14-N  PANTOF VARA  DAMA,W1018,1063,53,1,158,21,72.0940200000,700000773051,V743-C16-3,NULL,PER,1
850571,W1ENC5195DKV743C1699,W1V743-C16-4 C5-N  PANTOF VARA  DAMA,W1019,1063,53,1,158,21,72.0940200000,700000773052,V743-C16-4,NULL,PER,1
850591,T1EN03103DKD21983999,T1D2198-3 03-N  BALERIN  DAMA,T1010,1032,53,1,235,21,78.9792200000,700000773072,D2198-3,NULL,PER,1
850620,J9EN01111DK786912999,J9P1786912-59 01-N  PANTOF  DAMA,J9010,930,53,1,12,21,77.8287800000,700000773101,P1786912-59,NULL,PER,1
850638,J9EN01111DK753909999,J9P1753909-59 01-N  PANTOF  DAMA,J9007,930,53,1,12,21,67.9977800000,700000773119,P1753909-59,NULL,PER,1
850648,QVEL01185DKG170S6199,QVG1708K-S61-N497 01-L  SABOT CU BARETA  DAMA,QV007,804,53,1,143,21,109.1123600000,700000773129,G1708K-S61-N497,NULL,PER,1
850651,QVEI01115DKG220S6199,QVG2202H-S61-Y002 01-I  PAPUC  DAMA,QV001,804,53,1,16,21,103.7019700000,700000773132,G2202H-S61-Y002,NULL,PER,1
850652,QVEI06115DKG220S6199,QVG2202H-S61-Y991 06-I  PAPUC  DAMA,QV004,804,53,1,16,21,104.4735500000,700000773133,G2202H-S61-Y991,NULL,PER,1
850658,F6EN06114DKLD264B199,F6LD264-B16-YP822TH 06-N  SANDA  DAMA,F6003,885,53,1,15,21,117.4037800000,700000773139,LD264-B16-YP822TH,NULL,PER,1
850681,F8EE15114DK610194899,F86101-9489-3235 15-E  SANDA  DAMA,F8001,887,53,1,15,21,148.2613900000,700000773162,6101-9489-3235,NULL,PER,1
850687,F8EI01114DK652394999,F86523-9491D-271 01-I  SANDA  DAMA,F8004,887,53,1,15,21,126.1554100000,700000773168,6523-9491D-271,NULL,PER,1
850691,K3EI01195DKWL34ZX299,K3WL347Z-ZX277-P003 01-I  PANTOF VARA  DAMA,K3002,935,53,1,158,21,120.8566100000,700000773172,WL347Z-ZX277-P003,NULL,PER,1
850692,K3EI01114DKWL44ZX299,K3WL446-ZX295-P003 01-I  SANDA  DAMA,K3001,935,53,1,15,21,111.0348900000,700000773173,WL446-ZX295-P003,NULL,PER,1
850701,K3EN52185DKWL43ZX299,K3WL437-ZX281-P379 52-N  SABOT CU BARETA  DAMA,K3028,935,53,1,143,21,113.0874800000,700000773182,WL437-ZX281-P379,NULL,PER,1
850708,K3EI01195DKWL43ZB299,K3WL431Z-ZB279-P003 01-I  PANTOF VARA  DAMA,K3003,935,53,1,158,21,115.4335600000,700000773189,WL431Z-ZB279-P003,NULL,PER,1
850713,K3EN08111DKWS41ZX299,K3WS416-ZX209-P383 08-N  PANTOF  DAMA,K3022,935,53,1,12,21,130.6188500000,700000773194,WS416-ZX209-P383,NULL,PER,1
850714,K3EL01111DKWS41ZX299,K3WS416-ZX209-P010 01-L  PANTOF  DAMA,K3010,935,53,1,12,21,128.9880800000,700000773195,WS416-ZX209-P010,NULL,PER,1
850717,K3EI50195DKWL34ZX299,K3WL347Z-ZX277-P366 50-I  PANTOF VARA  DAMA,K3008,935,53,1,158,21,124.2484600000,700000773198,WL347Z-ZX277-P366,NULL,PER,1
850720,K3ENJ9195DKWS47CX899,K3WS471-CX824-P392 J9-N  PANTOF VARA  DAMA,K3030,935,53,1,158,21,121.0377800000,700000773201,WS471-CX824-P392,NULL,PER,1
850722,K3ENM2114DKWL50CX899,K3WL507-CX829-P416 M2-N  SANDA  DAMA,K3031,935,53,1,15,21,120.5741200000,700000773203,WL507-CX829-P416,NULL,PER,1
850727,K3EN08114DKWL50CX899,K3WL507-CX828-P383 08-N  SANDA  DAMA,K3023,935,53,1,15,21,115.7388200000,700000773208,WL507-CX828-P383,NULL,PER,1
850740,SUEN03114DK002699999,SU0026 ROMA 03-N  SANDA  DAMA,Horse 3107 Kraft 7587 Platine 0545,223,53,1,15,21,86.8443100000,700000773221,0026 ROMA,NULL,PER,1
850743,SUEN17114DK145079999,SU14507 MYKONOS  17-N  SANDA  DAMA,Platine 0545,223,53,1,15,21,91.6506700000,700000773224,14507 MYKONOS,NULL,PER,1
850744,SUENC5114DK145079999,SU14507 MYKONOS  C5-N  SANDA  DAMA,Blush 7306,223,53,1,15,21,91.6992900000,700000773225,14507 MYKONOS,NULL,PER,1
850749,SUEN03185DK028099999,SU0280 NICE 03-N  SABOT CU BARETA  DAMA,Sandy 3197 Tan 5556,223,53,1,143,21,95.3973300000,700000773230,0280 NICE,NULL,PER,1
850766,SUEN77115DK582499999,SU5824 ALICANTE 77-N  PAPUC  DAMA,Prairie 5836,223,53,1,16,21,70.3068100000,700000773247,5824 ALICANTE,NULL,PER,1
850771,SUEN13114DK12514G999,SU12514G MOSTAR 13-N  SANDA  DAMA,Ghost 0503 White 0101,223,53,1,15,21,77.5850800000,700000773252,12514G MOSTAR,NULL,PER,1
850773,SUEN03114DK12514G999,SU12514G MOSTAR 03-N  SANDA  DAMA,Muesli 3157 Muesli 3157,223,53,1,15,21,77.5844500000,700000773254,12514G MOSTAR,NULL,PER,1
850774,SUEN08114DK12512G999,SU12514G MOSTAR 08-N  SANDA  DAMA,Sun 7576 Sun 7576,223,53,1,15,21,77.5692100000,700000773255,12514G MOSTAR,NULL,PER,1
850780,SUEN97114DK120505V99,SU12505V MOSTAR 97-N  SANDA  DAMA,Brownish 7567 Sun 7576 Tundra 5826,223,53,1,15,21,79.6324000000,700000773261,12505V MOSTAR,NULL,PER,1
850781,SUEN08114DK11511P999,SU11511P VEGAS 08-N  SANDA  DAMA,Dijon 7106 Dijon 7106,223,53,1,15,21,89.0093900000,700000773262,11511P VEGAS,NULL,PER,1
850796,SUEN53114DK093499999,SU0934 PARIS 53-N  SANDA  DAMA,Mist 7526 Rosemary 5866,223,53,1,15,21,92.3772200000,700000773277,0934 PARIS,NULL,PER,1
850811,SUENJ1114DK125009999,SU12500 MOSTAR J1-N  SANDA  DAMA,Lollipop 7596 Babylon 5827,223,53,1,15,21,92.9336200000,700000773292,12500 MOSTAR,NULL,PER,1
850821,SUEN02116DK0908C9999,SU0908C PARIS 02-N  SABOT  DAMA,Pony 7517,223,53,1,17,21,83.9438400000,700000773302,0908C PARIS,NULL,PER,1
850837,X3ET01195DK982399999,X39823-9 01-T  PANTOF VARA  DAMA,X3002,1075,53,1,158,21,69.4588100000,700000773318,9823-9,NULL,PER,1
850843,T1EN01103DK219869999,T1D2198-6 01-N  BALERIN  DAMA,T1008,1032,53,1,235,21,81.7666800000,700000773324,D2198-6,NULL,PER,1
850844,T1EN52103DK219869999,T1D2198-6 52-N  BALERIN  DAMA,T1015,1032,53,1,235,21,81.7071800000,700000773325,D2198-6,NULL,PER,1
850847,W1EZL2114DKV67999999,W1V679-G16-6  L2-Z  SANDA  DAMA,W1003,1063,53,1,15,21,60.3139000000,700000773328,V679-G16-6,NULL,PER,1
850848,W1EZJ9114DKV67999999,W1V679-G16-7  J9-Z  SANDA  DAMA,W1004,1063,53,1,15,21,60.3139000000,700000773329,V679-G16-7,NULL,PER,1
850849,W1EZJ7114DKV67999999,W1V679-G16-8  J7-Z  SANDA  DAMA,W1005,1063,53,1,15,21,60.3139000000,700000773330,V679-G16-8,NULL,PER,1
850892,D0EI01195DK071603399,D02022SS0716033 01-I  PANTOF VARA  DAMA,Black Kid suede,861,53,1,158,21,102.5485200000,700000773373,2022SS0716033,NULL,PER,1
850894,D0EI19103DK071603599,D02022SS0716035 19-I  BALERIN  DAMA,Purple Kid suede,861,53,1,235,21,103.5440900000,700000773375,2022SS0716035,NULL,PER,1
850906,D0EL01114DK071100599,D02022SS0711005 01-L  SANDA  DAMA,Black Patent Leather,861,53,1,15,21,110.5293700000,700000773387,2022SS0711005,NULL,PER,1
850908,D0EE97114DK071100499,D02022SS0711004 97-E  SANDA  DAMA,Black+beige Kid leather,861,53,1,15,21,103.4957000000,700000773389,2022SS0711004,NULL,PER,1
850912,D0EN13185DK072100299,D02022SS0721002 13-N  SABOT CU BARETA  DAMA,White Kid leather,861,53,1,143,21,115.9893100000,700000773393,2022SS0721002,NULL,PER,1
850913,D0ENM0185DK072101199,D02022SS0721011 M0-N  SABOT CU BARETA  DAMA,White Kid leather,861,53,1,143,21,118.9761700000,700000773394,2022SS0721011,NULL,PER,1
850914,D0EN01185DK721012N99,D02022SS0721012N 01-N  SABOT CU BARETA  DAMA,Black Kid leather,861,53,1,143,21,118.9761700000,700000773395,2022SS0721012N,NULL,PER,1
850932,D0E1M2114DK072200699,D02022SS0722006 M2-1  SANDA  DAMA,Nude Oiled leather,861,53,1,15,21,107.5149200000,700000773413,2022SS0722006,NULL,PER,1
850934,D0EEL2114DK072200899,D02022SS0722008 L2-E  SANDA  DAMA,Gun Kid leather,861,53,1,15,21,107.5149200000,700000773415,2022SS0722008,NULL,PER,1
850937,D0EI01114DK072201199,D02022SS0722011 01-I  SANDA  DAMA,Black Kid suede,861,53,1,15,21,106.5101500000,700000773418,2022SS0722011,NULL,PER,1
850943,D0EL06195DK072201799,D02022SS0722017 06-L  PANTOF VARA  DAMA,Green Patent Leather+net,861,53,1,158,21,118.9761700000,700000773424,2022SS0722017,NULL,PER,1
850944,D0EL01195DK072201899,D02022SS0722018 01-L  PANTOF VARA  DAMA,Black Patent Leather+net,861,53,1,158,21,118.9761700000,700000773425,2022SS0722018,NULL,PER,1
850948,D0EL53111DK071400299,D02022SS0714002 53-L  PANTOF  DAMA,Grey Leather,861,53,1,12,21,113.0024400000,700000773429,2022SS0714002,NULL,PER,1
850949,D0EL52111DK071400399,D02022SS0714003 52-L  PANTOF  DAMA,Beige Leather,861,53,1,12,21,113.0024400000,700000773430,2022SS0714003,NULL,PER,1
850954,D0EN01185DK071400599,D02022SS0714005 01-N  SABOT CU BARETA  DAMA,Black Leather,861,53,1,143,21,95.5792100000,700000773435,2022SS0714005,NULL,PER,1
850955,D0EN06185DK071400699,D02022SS0714006 06-N  SABOT CU BARETA  DAMA,Green Leather,861,53,1,143,21,95.5792100000,700000773436,2022SS0714006,NULL,PER,1
850964,D0EN08114DK071402299,D02022SS0714022 08-N  SANDA  DAMA,Yellow Leather,861,53,1,15,21,95.9596000000,700000773445,2022SS0714022,NULL,PER,1
850965,D0ENC5114DK071410699,D02022SS0714106 C5-N  SANDA  DAMA,Pink Leather,861,53,1,15,21,95.9596000000,700000773446,2022SS0714106,NULL,PER,1
850966,D0E101114DK071410799,D02022SS0714107 01-1  SANDA  DAMA,Black Leather,861,53,1,15,21,96.0281100000,700000773447,2022SS0714107,NULL,PER,1
850973,D0ENM2185DK071402799,D02022SS0714027 M2-N  SABOT CU BARETA  DAMA,Beige Leather,861,53,1,143,21,103.0463400000,700000773454,2022SS0714027,NULL,PER,1
850978,D0EN52195DK071403799,D02022SS0714037 52-N  PANTOF VARA  DAMA,Beige+black Leather,861,53,1,158,21,97.5704300000,700000773459,2022SS0714037,NULL,PER,1
850992,D0EN01111DK071406199,D02022SS0714061 01-N  PANTOF  DAMA,Black Leather,861,53,1,12,21,100.5573000000,700000773473,2022SS0714061,NULL,PER,1
851001,D0EN11115DK071407099,D02022SS0714070 11-N  PAPUC  DAMA,Orange Leather,861,53,1,16,21,99.1882900000,700000773482,2022SS0714070,NULL,PER,1
851002,D0EN08115DK071407199,D02022SS0714071 08-N  PAPUC  DAMA,Yellow Leather,861,53,1,16,21,99.1882900000,700000773483,2022SS0714071,NULL,PER,1
851007,D0E107111DK071408399,D02022SS0714083 07-1  PANTOF  DAMA,Blue Leather,861,53,1,12,21,107.0287800000,700000773488,2022SS0714083,NULL,PER,1
851008,D0E113111DK071408499,D02022SS0714084 13-1  PANTOF  DAMA,White Leather,861,53,1,12,21,107.0287800000,700000773489,2022SS0714084,NULL,PER,1
851013,D0EN01111DK071409499,D02022SS0714094 01-N  PANTOF  DAMA,Black Leather,861,53,1,12,21,104.5397400000,700000773494,2022SS0714094,NULL,PER,1
851024,D0EE18114DK071200399,D02022SS0712003 18-E  SANDA  DAMA,Silver Cow leather,861,53,1,15,21,112.5389800000,700000773505,2022SS0712003,NULL,PER,1
